,eta,M,M_sqr,U,U_sqr
502,0.5267558528428093,926.24,858161.76,11.555658862876248,176.35653821769327
503,0.5367892976588631,927.36,860292.41,2.243826923076716,52.614632263060976
504,0.5468227424749164,930.1,865360.52,-6.669832775919722,88.75042562834845
505,0.5568561872909701,933.64,871922.96,-14.61321070234133,254.6099417724691
506,0.5668896321070234,936.04,876351.96,-23.103371237458173,564.6559358306945
507,0.5769230769230771,936.49,877216.42,-32.02869230769249,1058.8319041420232
508,0.5869565217391304,939.6275,883128.965,-40.74498913043475,1694.9473885633242
509,0.5969899665551841,942.14,887799.56,-49.47212709030119,2475.167196425114
510,0.6070234113712374,944.32,891939.12,-58.01034782608693,3396.812323249176
511,0.6170568561872911,945.91,894952.5,-67.12525083612057,4537.154004158812
512,0.6270903010033444,949.0075,900794.275,-75.80814882943136,5773.860929999653
513,0.6371237458193981,950.515,903684.16,-85.18192725752525,7283.019744083984
514,0.6471571906354514,952.32,907096.46,-94.3217357859531,8922.725458576513
515,0.6571906354515051,953.68,909691.04,-103.56756521739143,10752.24778254385
516,0.6672240802675584,956.3025,914688.365,-112.40505602006681,12657.553946080561
517,0.6772575250836121,957.46,916889.2,-121.51048996655533,14786.257219392432
518,0.6872909698996654,960.235,922214.62,-130.62209448160527,17082.686525201596
