,eta,M,M_sqr,U,U_sqr
320,-0.3020050125313283,-1010.64,1021418.8,897.1724541353383,804982.3306423533
321,-0.3045112781954886,-1009.28,1018678.16,893.2432571428571,797971.4839384578
322,-0.3070175438596491,-1010.53,1021201.06,892.4131614035088,796482.2126731795
323,-0.30952380952380953,-1010.86,1021873.16,890.7331619047619,793497.6256911745
324,-0.3120300751879699,-1011.0,1022153.44,887.3499939849623,787499.892097526
325,-0.3145363408521302,-1010.54,1021223.24,884.7376461152884,782827.8858702657
326,-0.3170426065162907,-1010.82,1021789.24,882.6369924812029,779145.823505843
327,-0.31954887218045114,-1011.13,1022411.46,880.4261488721803,775223.9188645349
328,-0.3220551378446115,-1011.08,1022312.16,878.0072912280704,770978.1217867855
329,-0.32456140350877183,-1010.92,1021994.46,875.5375859649124,766656.0530495809
330,-0.3270676691729323,-1011.24,1022648.24,873.5378902255638,763179.2394617307
331,-0.32957393483709274,-1011.21,1022584.38,870.8769413533832,758523.317679295
332,-0.3320802005012531,-1011.36,1022877.76,868.3113684210526,754046.0879136744
333,-0.33458646616541343,-1011.46,1023082.24,865.755572932331,749619.0795610807
334,-0.3370927318295739,-1011.14,1022430.52,862.1380551378447,743360.2857879411
335,-0.33959899749373434,-1011.99,1024153.7,861.5038105263158,742277.4534508672
336,-0.3421052631578947,-1012.08,1024335.28,859.3769052631578,738605.3789114238
337,-0.34461152882205504,-1011.16,1022476.0,855.8306065162907,732532.2022208943
338,-0.3471177944862155,-1011.87,1023907.3,854.1287172932331,729607.4770511618
339,-0.34962406015037595,-1011.93,1024026.54,851.36092481203,724875.7319597984
340,-0.3521303258145363,-1011.62,1023407.08,847.9419197994989,719098.2216068449
341,-0.35463659147869664,-1011.86,1023897.56,846.635818546366,716878.8312987726
342,-0.3571428571428571,-1012.44,1025069.6,845.0582857142857,714212.2788133878
343,-0.35964912280701755,-1011.68,1023530.96,840.8225754385962,707072.2154655685
344,-0.3621553884711779,-1011.86,1023888.2,838.569048621554,703281.9776440376
345,-0.36466165413533824,-1012.54,1025265.0,837.3102887218046,701162.4790357352
346,-0.3671679197994987,-1012.32,1024823.76,834.2829714285713,696120.2409428172
347,-0.36967418546365916,-1012.485,1025157.35,831.939032330827,692208.0010523876
348,-0.3721804511278195,-1013.38,1026967.48,830.8353744360903,690366.1839162708
349,-0.37468671679197985,-1013.19,1026577.34,828.0443654135341,685718.0225455787
350,-0.3771929824561403,-1012.86,1025910.6,824.3151157894737,679563.1099796565
351,-0.37969924812030076,-1012.06,1024300.28,821.7703789473685,675396.6115697547
352,-0.3822055137844611,-1012.65,1025490.26,819.5601864661654,671750.0803608516
353,-0.38471177944862145,-1013.04,1026276.48,817.6223789473684,668570.280944649
354,-0.3872180451127819,-1012.92,1026032.24,815.2414977443609,664681.0136211405
355,-0.38972431077694236,-1013.34,1026887.36,812.9979669172932,661043.1626863048
356,-0.3922305764411027,-1013.96,1028138.72,811.7774847117794,659044.2165279255
